,0
206,0.7967517114154274
207,0.8831009524196943
208,0.9813040562281462
209,0.9188752770584961
210,0.9103590090540017
211,0.8605644301573669
212,0.7411644529642039
213,0.7492421152114709
214,0.7358156911039777
215,0.7958348546524806
216,0.7324852717568819
217,0.7480962787677587
218,0.9435863805909651
219,0.7189776915815473
220,0.8676308336872424
221,0.9322293547968596
222,0.9240182435744427
223,0.8733674255432267
224,0.9292653267824185
225,0.7319722289120782
226,0.9441310482674017
227,0.9446215779526544
228,0.812823697504464
229,0.9595020939447572
230,0.9054634751760924
231,0.9089436225408705
232,0.8178400808125248
233,0.885700432202259
234,0.7126914650997909
235,0.8509143590157472
236,0.7588418289708635
237,0.9358294703011409
238,0.8616998207770665
239,0.9908744396806989
240,0.9035533513078924
241,0.9008521921879541
242,0.6502859960199875
243,0.9067128274363659
244,0.7258204361961922
245,0.8375427646543064
246,0.5374208835200008
247,0.8819469866882259
248,0.9286189753741313
249,0.90977467073763
250,0.8958166691580067
251,0.7626472474357369
252,0.918347493699918
253,0.927838130434202
254,0.5389435831900837
255,0.835127330495767
256,0.8110951227509011
257,0.9867188478346315
258,0.68507598824981
259,0.9411584113879758
260,0.8403789344822706
261,0.7376126520706177
262,0.7600700280281867
263,0.8401912176406914
264,0.6895709249986888
265,0.5108560159754761
266,0.915093708976189
267,0.9713112326803142
268,0.7589870557629653
269,0.9774685110682408
270,0.9030094516710042
271,0.818457510538208
272,0.9319883178197181
273,0.8936512710384338
274,0.7676651063702815
275,0.8297855842113762
276,0.6775619994289199
277,0.9387540380612072
278,0.8954560823383556
279,0.9444653924051961
280,0.6188039269330302
281,0.9874731872425697
282,0.9404089933044436
283,0.784591909371163
284,0.8999297298141565
285,0.8929640859101395
286,0.8024190943227169
287,0.6484239027828411
288,0.8410306738975666
289,0.7488909152792744
290,0.9725026839886994
291,0.9858171465056433
292,0.8499935735732979
293,0.930015040418207
294,0.7561920649002744
295,0.8931801410384458
296,0.7042113887703199
297,0.8397362083854082
298,0.9196254839873184
299,0.863677596158785
300,0.7867197343997077
301,0.8157272702770887
302,0.7874161354449102
303,0.9444179929252052
304,0.9268679040540759
305,0.9831980532664455
306,0.6935388137681439
307,0.895887682057341
308,0.837244242136186
309,0.7970099014170093
310,0.7579518461198971
311,0.6997269733674311
312,0.6704295902762236
313,0.9924658629654175
314,0.8867118805704323
315,0.9371926234772683
316,0.8621927874168538
317,0.9104048657546018
318,0.9115843571323082
319,0.9029580044008333
320,0.9016020563776062
321,0.7758821023548905
322,0.8383062394623826
323,0.9000476770645043
324,0.972257436164454
325,0.8531132370974757
326,0.8265090607844202
327,0.41580583144569866
328,0.7624595503165834
329,0.6769947805455068
330,0.8724609471364161
331,0.722461968808815
332,0.7113596194221404
333,0.934832152545785
334,0.9706873730533381
335,0.9874634995974151
336,0.5393481143115744
337,0.9269920249367349
338,0.9077935846771193
339,0.9097394798402096
340,0.8496405089024146
341,0.6873235320045398
342,0.9420686541212918
343,0.9233204376071419
344,0.9005947372391656
345,0.7787328021327758
346,0.9237958269551636
347,0.9422745363483725
348,0.5153545639079022
349,0.9029063748307259
350,0.8118475313002251
351,0.8910469631172714
352,0.9883381975914652
353,0.8700224846115883
354,0.9085078506212118
355,0.9292238652374017
356,0.47013400381710796
357,0.7994213034854849
358,0.8208446494996704
359,0.904520061435626
360,0.8589773010946371
361,0.7828661592183563
362,0.8814217385540966
363,0.7105390912204367
364,0.8004438517839961
365,0.9669397602965416
366,0.9405155001976883
367,0.8695074012972233
368,0.9386963127516998
369,0.8669326743521809
370,0.9121986904466624
371,0.8973710882642698
372,0.6704103062464024
373,0.7783760773506387
374,0.9194709054684069
375,0.8656990035864696
376,0.9452758457742385
377,0.9003950399969455
378,0.8115425653974973
379,0.4774473891726345
380,0.8127006625757991
381,0.695757853904237
382,0.9036264577970216
383,0.9583617133746436
384,0.8617239454905935
385,0.8013827412119876
386,0.9512963759799496
387,0.838108604416854
388,0.7349395870179093
389,0.939296092181332
390,0.7174996950944669
391,0.8547511291023104
392,0.8640928701906996
393,0.7833311297811432
394,0.8582567361900535
395,0.8912910485692073
396,0.7963488046879715
397,0.9251955853766208
398,0.932190641227177
399,0.6678448189716009
400,0.5456556585416426
401,0.906711668986597
402,0.34242596924408286
403,0.944431870883529
404,0.6016549022881957
405,0.945276966098997
406,0.7749233837823098
407,0.8354647435039331
408,0.7986476131437314
409,0.5684536101222581
410,0.7989221617410752
411,0.7882315969804096
412,0.9807608620877439
413,0.9020507235687205
414,0.5221016429976613
415,0.9275396844225389
416,0.8880111296804124
417,0.5426250233165317
418,0.3770767404933243
419,0.5010809572948582
420,0.9943625183824402
421,0.9235942241347583
422,0.9153025058789329
423,0.6946364326576655
424,0.5145300130184424
425,0.7898311457457152
426,0.923433043988021
427,0.8953643835246222
428,0.9153429351974164
429,0.7472927428269309
430,0.8241462198590468
431,0.8489581621139229
432,0.7607605385543579
433,0.6630039886600263
434,0.7321419044943934
435,0.8915841207552904
436,0.4532798298018851
437,0.8240966715498025
438,0.9083014617253009
439,0.8888769286615106
440,0.8452739125729924
441,0.9448905905338782
442,0.8715891674791728
443,0.9757657985634611
444,0.8850283651972822
445,0.7808791836452548
446,0.5265635166653929
447,0.8679341660797494
448,0.7725818371369612
449,0.8748676902275406
450,0.9361656430870245
451,0.9321377656965846
452,0.870384428096459
453,0.9096098258243922
454,0.80114748848098
455,0.6049320397732467
456,0.9122239231773579
457,0.9408576825884737
458,0.9677627474192877
459,0.7314525038800483
460,0.883494420193337
461,0.9075687118152089
462,0.9208328312135848
463,0.8108740584477758
464,0.8005235258856449
465,0.7424557511218809
466,0.9562961373418708
467,0.7366815732610109
468,0.9924605296176874
469,0.8134359193848754
470,0.9620244670729046
471,0.8953411140238825
472,0.6908157436105903
473,0.7383332463030324
474,0.929278230244034
475,0.990016869036225
476,0.9591779398916971
477,0.7033024176869129
478,0.722434552032432
479,0.9271166866431056
480,0.9085192620006115
481,0.9500410266710942
482,0.7087645542712839
483,0.9109982931069666
484,0.7921484530994354
485,0.7354203759590167
486,0.9083087188776972
487,0.9773091753289513
488,0.9835084914712836
489,0.9081108983013901
490,0.7416933916028815
491,0.583329230646461
492,0.8265984220193818
493,0.925208600300891
494,0.9131316439320195
495,0.8889444929259798
496,0.878795408262441
497,0.8543071849015647
498,0.931576762432022
499,0.6572344213959821
500,0.9264073469170986
501,0.8704602980076305
502,0.9236819098066298
503,0.3421013787871111
504,0.7901108970428121
505,0.6470209941134712
506,0.7743805112438659
507,0.5041581418653511
508,0.8275029219761573
509,0.8418517264794669
510,0.8865447072449355
511,0.8390986182662972
512,0.9363166693497453
513,0.7034838699345484
514,0.8754851985967568
515,0.8707791139947075
516,0.8325656301617129
517,0.8695567465229279
518,0.9726834411328846
519,0.9352335736961073
520,0.8939686333443975
521,0.5711051277101299
522,0.857214079733711
523,0.9461323539752342
524,0.9261343086033692
525,0.7281635462893901
526,0.9427760888242106
527,0.6605180429981098
528,0.8115642435608803
529,0.6341419665292156
530,0.8174080282710571
531,0.8858807373746607
532,0.8815655126926173
533,0.8831298622642957
534,0.9558042385841957
535,0.5339901756044957
536,0.9440088663647126
537,0.8344012849889745
538,0.881650893587287
539,0.8727648741676778
540,0.9352864925088147
541,0.8971702281842099
542,0.7476081602667184
543,0.8315584918554976
544,0.6634831734714145
545,0.9703796932677347
546,0.8642188662810573
547,0.7412089990127767
548,0.7715903239048019
549,0.9888421661619241
550,0.9226765920934287
551,0.8739488254844099
552,0.9955197544391967
553,0.9319319006603506
554,0.8275657621951193
555,0.8764362908403387
556,0.8023512269251343
557,0.8817409412098189
558,0.8837153826849801
559,0.7502772978536848
560,0.8268221180216853
561,0.8895339127583353
562,0.8816175440371842
563,0.683459569406298
564,0.7391987394233571
565,0.8782960392214292
566,0.919294463575287
567,0.9552346291858803
568,0.9217801987565334
569,0.9544992560916461
570,0.9771524856937366
571,0.7087696224067548
572,0.83779691282677
573,0.8837310600340521
574,0.7933099484546683
575,0.9402543775870459
576,0.9161022210569092
577,0.9217708646650731
578,0.8411403031066896
579,0.9342100588836862
580,0.8626740899162806
581,0.9004374369882858
582,0.9863733392286631
583,0.5722294464556009
584,0.8968969280197765
585,0.7538805468078691
586,0.8976736689269014
587,0.8224699445318402
588,0.9562382908978772
589,0.8415448858119421
590,0.9577664986390976
591,0.8302729011184591
592,0.8330127682048882
593,0.7718038454314976
594,0.8283659729268265
595,0.8925456925170939
596,0.5456487365134358
597,0.9109625175774339
598,0.39178369622647785
599,0.9204785377390291
600,0.8212559437781641
601,0.845996335226408
602,0.3741935962507954
603,0.8838049859811901
604,0.9276108390606516
605,0.8213678809054866
606,0.9027074436365302
607,0.906417062849086
608,0.9837788351897567
609,0.9800505178399919
610,0.8044521306527572
611,0.9037549822447971
612,0.9895163419178662
613,0.9387263755338096
614,0.9098711493289349
615,0.7868435174516426
616,0.962085172885756
617,0.8835706299887763
618,0.9873147564387885
619,0.6531044896765713
620,0.9484577257292061
621,0.8182224937352974
622,0.8565881579818495
623,0.9422697371817963
624,0.944489562866435
625,0.9749962926768064
626,0.945642160281111
627,0.9415687653829796
628,0.9735585953951768
629,0.8771412034119439
630,0.8210485402123437
631,0.8568583920737055
632,0.6907628299222224
633,0.5629934645952176
634,0.8918221379650205
635,0.8705053599835132
636,0.3986621247690675
637,0.8687340700820511
638,0.5431561310085636
639,0.7830203049974475
640,0.5972656793117664
641,0.8745770717291055
642,0.8792838864206289
643,0.7629389538851933
644,0.841778950872686
645,0.9466153004716044
646,0.8850234716226627
647,0.9054481507795564
648,0.8924869898429277
649,0.9323273914659758
650,0.8611742451778
651,0.8624040960280301
652,0.8050764285311678
653,0.5039482787788983
654,0.6813026290467041
655,0.9446731464872424
656,0.795666116884923
657,0.7670655995579504
658,0.8384267553692891
659,0.9054178486595429
660,0.9663152028156022
661,0.894919905937443
662,0.8559212869182711
663,0.9647051087943471
664,0.7314615833492558
665,0.6509334505899208
666,0.8903324493863036
667,0.9924278827110298
668,0.8031028144595517
669,0.8707164186208938
670,0.5387632142257256
671,0.8930250306880528
672,0.8345890479648926
673,0.8892570920612297
674,0.546677359101365
675,0.7637662079620986
676,0.9030126072212044
677,0.7553028559648535
678,0.848291437588166
679,0.9819261588915827
680,0.7652290955945867
681,0.826925751638614
682,0.7890494329745525
683,0.8327442930663935
684,0.9870345571997313
685,0.3301109704340969
686,0.7839771363895631
687,0.8375003322915382
688,0.909426100413303
689,0.8906410413470159
690,0.7332737194700594
691,0.7926750815011452
692,0.7932538237076129
693,0.9084482715406349
694,0.8173284266530741
695,0.9556339684200654
696,0.9085072834642061
697,0.9252409449135091
698,0.3754068493264495
699,0.8769350012986519
700,0.9545750158417796
701,0.3527920065887164
702,0.9291347579184507
703,0.9711530081226907
704,0.8326249179279779
705,0.860091435415668
706,0.828366256088196
707,0.9041415980049011
708,0.8517639009163315
709,0.6159512855934666
710,0.7025873501246779
711,0.8121692575620562
712,0.8630526007824559
713,0.8566653462023196
714,0.9665627065535068
715,0.9455833947258829
716,0.9599634014288084
717,0.8485697108741135
718,0.8721768178488973
719,0.45658681220216807
720,0.8631698693826536
721,0.8847522476884472
722,0.92806167936638
723,0.8932094575105389
724,0.931844931426353
725,0.6710665710739581
726,0.9686003795631344
727,0.9604061146820447
728,0.6938473617276668
729,0.586931155468764
730,0.8953744817054027
731,0.9183460635303122
732,0.864249928707165
733,0.9061921842531904
734,0.8394735690668242
735,0.8780112768880689
736,0.7871760930044807
737,0.8029018792847167
738,0.9736646063300978
739,0.9629853467821964
740,0.9422829511125812
741,0.6877806309546096
742,0.4750785992739444
743,0.8098943129437403
744,0.9059435156125923
745,0.6954778730408974
746,0.8197663380932504
747,0.9103387939238835
748,0.8705879087097999
749,0.8917803678463783
750,0.9604846921638759
751,0.5637660354815767
752,0.9785197925162272
753,0.8369575344932643
754,0.9128516725554497
755,0.9422031271613192
756,0.7726754934530589
757,0.7696326095881382
758,0.9238740459181148
759,0.9176861455065309
760,0.8474063529286616
761,0.621708241824627
762,0.9292669820794436
763,0.92296021670523
764,0.6499341463427487
765,0.9492731108087149
766,0.8987572882433819
767,0.9926529154611873
768,0.8554776361971032
769,0.8901410027939505
770,0.6570513059345822
771,0.9197654808094154
772,0.8413808828144357
773,0.7232264157155135
774,0.8230657093767216
775,0.7955151206556773
776,0.9114182305333787
777,0.8899822862743588
778,0.9221495428644803
779,0.8377515231209229
780,0.9579054011713662
781,0.898962138010209
782,0.9278386823432515
783,0.9779429785135401
784,0.8715782733876839
785,0.8871319222404985
786,0.9422431714621723
787,0.4697249539563203
788,0.9178901363697296
789,0.9017558110495544
790,0.8928059496250786
791,0.8697135675023546
792,0.8269603382270917
793,0.8395110027823672
794,0.9377684644771946
795,0.8230475274318019
796,0.8862285860541962
797,0.9378556125507013
798,0.56382164185974
799,0.8978009454033701
800,0.8548101826637011
801,0.8789476967355895
802,0.9548902174252918
803,0.9297811271409132
804,0.9405454808700703
805,0.7210023659876601
806,0.8451324086729404
807,0.8899711122859704
808,0.8433855921624502
809,0.7980304726028951
810,0.9441002384296907
811,0.8751595415389234
812,0.7727512461298044
813,0.7850934982526843
814,0.7843327665642974
815,0.8170781080737543
816,0.6872723413865425
817,0.9447100885667609
818,0.593918617920333
819,0.8634928252581874
820,0.7996631877841652
821,0.6128719902805
822,0.7859060206798157
823,0.8251605612362406
824,0.8277457341721436
825,0.8654741957879764
826,0.9200044342564836
827,0.8374766935074441
828,0.8382343220924767
829,0.8490118427554162
830,0.8002855304132233
831,0.8996144309156274
832,0.7579161187520895
833,0.7981562729873494
834,0.9497588602937997
835,0.913596392787154
836,0.8232353316602382
837,0.7262491637707367
838,0.8994429907556959
839,0.7278495029952041
840,0.9340221161850676
841,0.9683815505401571
842,0.8612770428554427
843,0.9415265100719635
844,0.927721993196192
845,0.7370806012371562
846,0.5403742427083186
847,0.8391919957960647
848,0.8897930429580491
849,0.4357507200171238
850,0.6618024409095857
851,0.9128401687454369
852,0.6836376624612269
853,0.9858920680226322
854,0.7483577137919735
855,0.9498783849076483
856,0.7365906271951375
857,0.6135210063886227
858,0.98641622649923
859,0.9485861970021544
860,0.9235551571154936
861,0.9030049301764366
862,0.950972496307525
863,0.8980492704475068
864,0.7975706962932787
865,0.9383162800568058
866,0.9084403209817877
867,0.930961595237839
868,0.8148674544784278
869,0.7870222779240204
870,0.9595555911638631
871,0.9255529309122829
872,0.9311397604321919
873,0.5811901023292666
874,0.846629205795059
875,0.6418165037683905
876,0.763344962272883
877,0.9261682589377968
878,0.9900045114858206
879,0.9330656875822915
880,0.9180543973634462
881,0.9633639986302582
882,0.7819604318589016
883,0.8963018894335574
884,0.5063642413599719
885,0.8963765806563733
886,0.8516569155601769
887,0.8190550119659653
888,0.9907985268415166
889,0.951271843241974
890,0.6392631240977903
891,0.8452942459282086
892,0.6051038631986353
893,0.820638305356403
894,0.6964926929228783
895,0.666318750097232
896,0.9809730770102313
897,0.9053053902298867
898,0.9625136499811823
899,0.9305146390283587
900,0.8498638250802297
901,0.9901902523211243
902,0.9410801822057387
903,0.8899951172739174
904,0.893981112223311
905,0.46920926005713026
906,0.7607024201540407
907,0.9569539005906276
908,0.8057476848771177
909,0.8987834736639935
910,0.9444372302518599
911,0.8637739013999117
912,0.9314291568582567
913,0.8825932182169763
914,0.41081910987608283
915,0.935879764674001
916,0.9577922164239289
917,0.6438931562800886
918,0.9571534611521434
919,0.9783253731474022
920,0.8710162387109296
921,0.7980119200047361
922,0.8638388587560014
923,0.9047967400917458
924,0.8689668738396075
925,0.9508765849914439
926,0.9343495488546943
927,0.8968492204329856
928,0.6942193871059613
929,0.8099615223044127
930,0.9170410436371644
931,0.5890473730197602
932,0.7481100300415867
933,0.9060560329299009
934,0.8007639920454692
935,0.8848161078974072
936,0.8728706933607773
937,0.9190493573602464
938,0.9248203841365579
939,0.8638567076684366
940,0.6693038169147647
941,0.7528198197703629
942,0.855130392080184
943,0.8854856008663686
944,0.7167627118658388
945,0.8717502381708137
946,0.8875171555117506
947,0.8508228381610866
948,0.6969331203128651
949,0.8698397757944362
950,0.9161905313730073
951,0.903860590979685
952,0.8999434041626669
953,0.7806382341539575
954,0.5773614550174329
955,0.9677887939841455
956,0.6215685499948996
957,0.8457518131228375
958,0.9297063430919883
959,0.9792448868324076
960,0.8858389257911364
961,0.90922457744265
962,0.965111039176347
963,0.8717653916477599
964,0.898604422146188
965,0.8607963473572243
966,0.9676107716831899
967,0.59263087439409
968,0.9902384424490688
969,0.9019410419570807
970,0.9584047445088655
971,0.9185355016827462
972,0.951055581628769
973,0.8115574067902398
974,0.8751027190185454
975,0.825085316610626
976,0.8835778016893819
977,0.7461706331899339
978,0.7339799384680152
979,0.9009511236458333
980,0.9755478583415407
981,0.7002183503097449
982,0.9186391090739833
983,0.5651818908593945
984,0.7400629403483187
985,0.9688127762752349
986,0.9864090683370444
987,0.9177475726931215
988,0.9008288522108756
989,0.6022426969955186
990,0.575218385118281
991,0.9903194613024144
992,0.7393771203859009
993,0.8678338161637293
994,0.7674335345217645
995,0.6121891970153663
996,0.6472610361935437
997,0.9021505501489947
998,0.9424806740254342
999,0.8855183542365552
1000,0.7980441735120131
1001,0.9052927252893959
1002,0.8854920265046647
1003,0.8948101681188068
1004,0.9312475259503935
1005,0.685226964838224
1006,0.5326069234486529
1007,0.9749947553018845
1008,0.8945728291417637
1009,0.583353436662703
1010,0.8858081228810704
1011,0.5056214732208436
1012,0.9548652582944666
1013,0.9891484295398112
1014,0.8175914951545478
1015,0.7132853491943847
1016,0.9831119162386659
1017,0.7544296883284901
1018,0.7473835381085545
1019,0.8962720689707736
1020,0.9623504845904247
1021,0.9578122050208524
1022,0.7057171507251666
1023,0.980608531180272
1024,0.9005746582410393
1025,0.7740939981320871
1026,0.8465380089571527
1027,0.6494531260671116
1028,0.8172883230862463
1029,0.8901448375104756
1030,0.8819386991340378
1031,0.8241110620788236
1032,0.866287291928697
1033,0.3378449453332038
1034,0.9498197168185433
1035,0.7854880628728935
1036,0.5933342543466169
1037,0.6842617659612716
1038,0.9460599905901886
1039,0.885777862223587
1040,0.8419304567608741
1041,0.961333744553032
1042,0.6352325369344558
1043,0.8548224838376458
1044,0.8122349547426725
1045,0.855772236420113
1046,0.9686819921477219
1047,0.8910161684180348
1048,0.9866118544311145
1049,0.9154549335397202
1050,0.86292609288755
1051,0.8096007271013985
1052,0.9397514735021227
1053,0.8797007377494304
1054,0.9528069687909078
1055,0.9595270717871183
1056,0.7124054998275042
1057,0.7558607007280667
1058,0.738046945293556
1059,0.9057014355250592
1060,0.764200527472411
1061,0.9290307983527363
1062,0.8899210680529217
1063,0.9551797432883775
1064,0.8854628894793513
1065,0.9873516596475173
1066,0.9321167485423701
1067,0.7411212580133955
1068,0.8344221193591305
1069,0.9241874753185219
1070,0.8362677405480113
1071,0.951892710896259
1072,0.8619527204732821
1073,0.8999634324914861
1074,0.9221981269068841
1075,0.8610747040142425
1076,0.9191795493942916
1077,0.8624801975692878
1078,0.7043377652477106
1079,0.7068138732403916
1080,0.9008256790219372
1081,0.6782671418609527
1082,0.9455626037201627
1083,0.9280908964719894
1084,0.7604723037396217
1085,0.7871491209202705
1086,0.8795419921574216
1087,0.6969119397421945
1088,0.8781946280091926
1089,0.8309110758239826
1090,0.9299470931149766
1091,0.9420056662339992
1092,0.8942240732853056
1093,0.8084784484535895
1094,0.8637339973592327
1095,0.3340385880606724
1096,0.9068721509958704
1097,0.9231439123256536
1098,0.9189735589771088
1099,0.9167816843484322
1100,0.752888720276515
1101,0.6224627931762137
1102,0.9886977274571915
1103,0.7575754582621281
1104,0.8042706322231649
1105,0.35157503235668547
1106,0.9144322197229884
1107,0.847800199933501
1108,0.9433214588246112
1109,0.8839830364923909
1110,0.9226970698172375
1111,0.7347667838938297
1112,0.6282557173573641
1113,0.9003544158752943
1114,0.7718649923525883
1115,0.8723588771005059
1116,0.9243826710354979
1117,0.9803966219530742
1118,0.690170683484145
1119,0.2920841903552352
1120,0.837008602507814
1121,0.8512873139816473
1122,0.2537895362730213
1123,0.8854442676935089
1124,0.8841279726035577
1125,0.32806116512017747
1126,0.8199337724441877
1127,0.9257324217881933
1128,0.9189259718091981
1129,0.567550855678674
1130,0.8377021712635959
1131,0.7243741672033165
1132,0.8820483513611154
1133,0.7332878522002693
1134,0.8464930023005972
1135,0.9268419638868236
1136,0.8228858602150202
1137,0.9124371651756198
1138,0.9822345729038708
1139,0.7435094261050385
1140,0.8775380223142101
1141,0.8310570518822019
1142,0.789121081856599
1143,0.5828933469753271
1144,0.8113688978337938
1145,0.9600295682434207
1146,0.8511299676310066
1147,0.8267556642496443
1148,0.8682959247054451
1149,0.9398166580049271
1150,0.8592135749037421
1151,0.8926515936374553
1152,0.8385097127326225
1153,0.9655402601008682
1154,0.6402596891840125
1155,0.7409708295907338
1156,0.7985871399290192
1157,0.9149502225165306
1158,0.8054415855268339
1159,0.8940805324338773
1160,0.8049819079090607
1161,0.772624412740237
1162,0.924631412236354
1163,0.45995672119574227
1164,0.940604161579425
1165,0.8938771491081146
1166,0.935612899591874
1167,0.9687275105944071
1168,0.9376193624644258
1169,0.9802491654475168
1170,0.991193662493908
1171,0.9145846839722548
1172,0.8577359963196549
1173,0.9893976363365483
1174,0.6947042607610066
1175,0.9108239833084998
1176,0.8344851143434948
1177,0.7165721935612906
1178,0.4812849724011847
1179,0.8474340675795167
1180,0.5588488211305477
1181,0.9379932330524478
1182,0.8366509739445112
1183,0.7236938363054822
1184,0.8484324388002631
1185,0.7668767497752358
1186,0.8780622772668568
1187,0.8685767196477653
1188,0.7445642184274907
1189,0.8163153865757198
1190,0.838870242403526
1191,0.9817727745316501
1192,0.9773731679798996
1193,0.9582088313758073
1194,0.9503821767863797
1195,0.8736457957347483
1196,0.7943539245074586
1197,0.8208911592086543
1198,0.9543582298626646
1199,0.880977665911929
1200,0.8968307736847858
1201,0.929120673323701
1202,0.8917614494074804
1203,0.8806191827495218
1204,0.8334006807916083
1205,0.8488980428652142
1206,0.9307458070550515
1207,0.8575112198083961
1208,0.564115448115138
1209,0.8306859333520795
1210,0.8374634352228497
1211,0.9064721516302854
1212,0.8754672152971195
1213,0.6506838366192798
1214,0.8273065168972066
1215,0.7172259836109627
1216,0.8900622991442658
1217,0.8914400335939403
1218,0.8925718382442573
1219,0.9526072940774132
1220,0.9276719943070194
1221,0.6919735580086611
1222,0.8539430818543245
1223,0.7918704298544357
1224,0.9002719960725969
1225,0.9802178096258117
1226,0.9801808204633752
1227,0.7422420583326584
1228,0.7037399307547001
1229,0.8341073082664654
1230,0.9646051544095294
1231,0.919221121227764
1232,0.7449482741360277
1233,0.7177729396972375
1234,0.8063930316616049
1235,0.9806974174975446
1236,0.9224264167515355
1237,0.8860773278330266
1238,0.8771120739599293
1239,0.8772361016056837
1240,0.699810197037754
1241,0.6494869195613203
1242,0.9109477640826854
1243,0.5757624685470039
1244,0.6481974766566848
1245,0.610639634199272
1246,0.9097430527306076
1247,0.6084823161641658
1248,0.7763991978797993
1249,0.48631288860782246
1250,0.8629069948259183
1251,0.846020348188711
1252,0.5577233204573112
1253,0.41633407716012055
1254,0.6926891323028871
1255,0.9242901980413903
1256,0.9273011819299002
1257,0.6970729663127125
1258,0.9032506175242073
1259,0.7703167330830896
1260,0.9356511039242971
